-0.164800000 80.229345
-0.168400000 80.213029
-0.172100000 80.194923
-0.175800000 80.175241
-0.179500000 80.151250
-0.183100000 80.109766
-0.186800000 80.067058
-0.190500000 80.043654
-0.194200000 80.025039
-0.197800000 80.010191
-0.201500000 79.999865
-0.205200000 79.990177
-0.208800000 79.980619
-0.212500000 79.971096
-0.216200000 79.961123
-0.219900000 79.951075
-0.223500000 79.940994
-0.227200000 79.930714
-0.230900000 79.920466
-0.234600000 79.909859
-0.238200000 79.899251
